Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return day,Status
5396,1157,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-2/2 ,,IN
5397,1158,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/2 ,,IN
5398,1159,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-2/2 ,,IN
5399,1160,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/2 ,,IN
5400,1161,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-2/2 ,,IN
5401,1162,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/2 ,,IN
5402,1163,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-2/2 ,,IN
5403,1164,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/2 ,,IN
5404,1165,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-2/2 ,,IN
5405,1166,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/2 ,,IN
5406,1167,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-2/2 ,,IN
5407,1168,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/2 ,,IN
5408,1169,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-2/2 ,,IN
5409,1170,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/3 ,,IN
5410,1171,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-2/3 ,,IN
5411,1172,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-3/3 ,,IN
5412,1173,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/2 ,,IN
5413,1174,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-2/2 ,,IN
5414,1175,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/2 ,,IN
5415,1176,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-2/2 ,,IN
5416,1177,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/3 ,,IN
5417,1178,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-2/3 ,,IN
5418,1179,S003002,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-3/3 ,,IN
5419,1180,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/3 ,,IN
5420,1181,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-2/3 ,,IN
5421,1182,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-3/3 ,,IN
5422,1183,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/3 ,,IN
5423,1184,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-2/3 ,,IN
5424,1185,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-3/3 ,,IN
5425,1186,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/3 ,,IN
5426,1187,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-2/3 ,,IN
5427,1188,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-3/3 ,,IN
5428,1189,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/2 ,,IN
5429,1190,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-2/2 ,,IN
5430,1191,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/3 ,,IN
5431,1192,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-2/3 ,,IN
5432,1193,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-3/3 ,,IN
5433,1194,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/2 ,,IN
5434,1195,S003003,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-2/2 ,,IN
5435,1196,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/3 ,,IN
5436,1197,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-2/3 ,,IN
5437,1198,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-3/3 ,,IN
5438,1199,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/2 ,,IN
5439,1200,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-2/2 ,,IN
5440,1201,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/2 ,,IN
5441,1202,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-2/2 ,,IN
5442,1203,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/2 ,,IN
5443,1204,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-2/2 ,,IN
5444,1205,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/3 ,,IN
5445,1206,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-2/3 ,,IN
5446,1207,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-3/3 ,,IN
5447,1208,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/3 ,,IN
5448,1209,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-2/3 ,,IN
5449,1210,S003004,90312-STR SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-3/3 ,,IN
5450,1211,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/4 ,,IN
5451,1212,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-2/4 ,,IN
5452,1213,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-3/4 ,,IN
5453,1214,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-4/4 ,,IN
5454,1215,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/3 ,,IN
5455,1216,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-2/3 ,,IN
5456,1217,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-3/3 ,,IN
5457,1218,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/3 ,,IN
5458,1219,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-2/3 ,,IN
5459,1220,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-3/3 ,,IN
5460,1221,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/3 ,,IN
5461,1222,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-2/3 ,,IN
5462,1223,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-3/3 ,,IN
5463,1224,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/4 ,,IN
5464,1225,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-2/4 ,,IN
5465,1226,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-3/4 ,,IN
5466,1227,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-4/4 ,,IN
5467,1228,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/2 ,,IN
5468,1229,S004001,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-2/2 ,,IN
5469,1230,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/4 ,,IN
5470,1231,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-2/4 ,,IN
5471,1232,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-3/4 ,,IN
5472,1233,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-4/4 ,,IN
5473,1234,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/3 ,,IN
5474,1235,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-2/3 ,,IN
5475,1236,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-3/3 ,,IN
5476,1237,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/3 ,,IN
5477,1238,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-2/3 ,,IN
5478,1239,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-3/3 ,,IN
5479,1240,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/3 ,,IN
5480,1241,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-2/3 ,,IN
5481,1242,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-3/3 ,,IN
5482,1243,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/3 ,,IN
5483,1244,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-2/3 ,,IN
5484,1245,S004002,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-3/3 ,,IN
5485,1246,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-1/5 ,,IN
5486,1247,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-2/5 ,,IN
5487,1248,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-3/5 ,,IN
5488,1249,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-4/5 ,,IN
5489,1250,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-5/5 ,,IN
5490,1251,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-1/3 ,,IN
5491,1252,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-2/3 ,,IN
5492,1253,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-3/3 ,,IN
5493,1254,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-1/4 ,,IN
5494,1255,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-2/4 ,,IN
5495,1256,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-3/4 ,,IN
5496,1257,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-4/4 ,,IN
5497,1258,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-1/3 ,,IN
5498,1259,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-2/3 ,,IN
5499,1260,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-3/3 ,,IN
5500,1261,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-1/4 ,,IN
5501,1262,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-2/4 ,,IN
5502,1263,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-3/4 ,,IN
5503,1264,S004003,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-4/4 ,,IN
5504,1265,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-1/3 ,,IN
5505,1266,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-2/3 ,,IN
5506,1267,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-3/3 ,,IN
5507,1268,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-1/3 ,,IN
5508,1269,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-2/3 ,,IN
5509,1270,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-3/3 ,,IN
5510,1271,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-1/4 ,,IN
5511,1272,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-2/4 ,,IN
5512,1273,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-3/4 ,,IN
5513,1274,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-4/4 ,,IN
5514,1275,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-1/4 ,,IN
5515,1276,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-2/4 ,,IN
5516,1277,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-3/4 ,,IN
5517,1278,S004004,90304-MD SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-4/4 ,,IN
5518,1531,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Changsha Wharf IFS Bubugao LaNova,,IN
5519,1532,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Changzhou WanboPlaza Wanda,,IN
5520,1533,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Galleria,,IN
5521,1534,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Intime,,IN
5522,1535,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Joy CIth,,IN
5523,1536,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Ito Longjing,,IN
5524,1537,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Pearl River Zongfu,,IN
5525,1538,G001002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Taikooli,,IN
5526,1539,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Wanda Jinniu,,IN
5527,1540,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chengdu Wanda Jinhua Wangfujing,,IN
5528,1541,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chongqing Aegean Mall Aegean Sea,,IN
5529,1542,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chongqing HK Landmark HuangHua,,IN
5530,1543,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chongqing Mixc,,IN
5531,1544,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chongqing Paradise Walk Wharf IFS,,IN
5532,1545,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chongqing ParadiseTimes,,IN
5533,1546,G002002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Chongqing StarlightPlace,,IN
5534,1547,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Ningbo Tianyi Plaza Wanda,,IN
5535,1548,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Ningde Wanda,,IN
5536,1549,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Putian Wanda,,IN
5537,1550,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Quanzhou Wanda,,IN
5538,1551,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 71,,IN
5539,1552,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 99,,IN
5540,1553,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 353Plaza HongkouPlaza Hopson,,IN
5541,1554,G001003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai WandaJiangqiao Imago,,IN
5542,1555,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 141,,IN
5543,1556,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 131 151,,IN
5545,1557,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 81 101,,IN
5546,1558,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai 11 61 91,,IN
5547,1559,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen KK Mall Nine Square,,IN
5548,1560,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen Upper Hill,,IN
5549,1561,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen Vanke,,IN
5550,1562,G001004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen Xin'anLake,,IN
5551,1563,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shanghai SkyMall Vanke Qibao,,IN
5552,1564,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shantou StarLake,,IN
5553,1565,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen CentralWalk CoastalCity YitianHoliday,,IN
5554,1566,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen KingGlory KK One,,IN
5555,1567,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Suzhou Incity The Pants Zhongchen,,IN
5556,1568,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Taizhou Wanda,,IN
5557,1569,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Wenzhou SHimaoPlaza Wanda,,IN
5558,1570,G001005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Wuhan CentralDept Wanda Hanjie,,IN
5559,1571,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Wuhan InterIkea,,IN
5560,1572,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Wuhan Tangjiadun,,IN
5561,1573,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Wuxi CoastalCity InterIkea NewWorld,,IN
5562,1574,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Wuxi Wanda,,IN
5563,1575,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 XIamen SMCity,,IN
5564,1576,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 XIamen Wanda,,IN
5565,1577,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Xian G PARK,,IN
5566,1578,G002003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Xian Gaoxin Wanda,,IN
5567,1579,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Xian Intime IntimeXidajie,,IN
5568,1580,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Xian CIty On Enter,,IN
5569,1581,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Yangzhou LivingMall,,IN
5570,1582,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Zhangzhou Wanda,,IN
5571,1583,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Zhengzhou City on Taubman,,IN
5572,1584,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Zhengzhou Daxuenanlu Zhongyuan,,IN
5573,1585,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Zhenjiang Wanda,,IN
5574,1586,G002004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Zhongshan Nanji,,IN
5575,1587,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Guiyang Color Land,,IN
5576,1588,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/2 Shanghai 111,,IN
5577,1589,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenzhen Mixc world Uniwalk,,IN
5578,1590,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Anshan Tesco,,IN
5579,1591,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Baotou Wanda,,IN
5580,1592,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Changchun OuyaMarket,,IN
5581,1593,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Jilin FortunePlaza,,IN
5582,1594,G002005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Dalian Galleria,,IN
5583,1595,G003002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Dongguan Dynacity,,IN
5584,1596,G003002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Foshan Nanhai Perennial,,IN
5585,1597,G003002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Fuzhou Thaihot Tmall,,IN
5586,1598,G003002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Fuzhou Zhongwei Wanda,,IN
5587,1599,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Dalian TimeSquare  TRC PeacePlaza Qiulin,,IN
5588,1600,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Daqing Wanda,,IN
5589,1601,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Harbin zhongyang Wanda,,IN
5590,1602,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Harbin Hongbo,,IN
5591,1603,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Harbin Wanda Mall Wangfujing mall,,IN
5592,1604,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Huhhot Wanda VictoryDeparymrnt,,IN
5593,1605,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Jinan Henglong Wanda,,IN
5594,1606,G003003,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Langfang Wanda,,IN
5595,1607,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Fuzhou WandaAojiang WangdaPushang,,IN
5596,1608,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Ganzhou 9Square,,IN
5597,1609,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Guangzhou AoyuanPlaza,,IN
5598,1610,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Guangzhou Grandview,,IN
5599,1611,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Guangzhou Onelink SHK Plaza,,IN
5600,1612,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Guangzhou Starshine Teemall,,IN
5601,1613,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Guangzhou Wanda Panyu,,IN
5602,1614,G004002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Haikou MOVA,,IN
5603,1615,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hanghzou XiashaParadise,,IN
5604,1616,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hanghzou XIxi In CIty,,IN
5605,1617,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hefei Mixc,,IN
5606,1618,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hefei Wanda Wanda Wenlv,,IN
5607,1619,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Huaian Wanda,,IN
5608,1620,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Huizhou Huamao,,IN
5609,1621,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Jinhua Yongsheng,,IN
5610,1622,G005001,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Kunming Aegean Sea Golden Eagle ShunChen,,IN
5611,1623,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Nanchang Wanda,,IN
5612,1624,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Nanjing AquaCity GoldenEagle,,IN
5613,1625,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Nanjing WonderCity,,IN
5614,1626,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Nanning Admiral,,IN
5615,1627,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hangzhou ParadiseWalk GDA,,IN
5616,1628,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hangzhou KerryCenter Lixin,,IN
5617,1629,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hangzhou MixC Raffles City,,IN
5618,1630,G005002,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Hangzhou TowerCity,,IN
5619,1631,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shijiazhuang Lerthai Wanda,,IN
5620,1632,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Tangshan Wanda ,,IN
5621,1633,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Qingdao RockCity,,IN
5622,1634,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Qingdao Mix City Baili Capita Mall,,IN
5623,1635,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Zibo Mixcity,,IN
5624,1636,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Yiwu City Life Square,,IN
5625,1637,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Yinchuan Wanda Kisswater Plaza,,IN
5626,1638,G005004,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Yantai Joy City,,IN
5627,1639,G005005,NONE,Tax,TAX,SH,TAX TAX 2018-01~12-1/1 Shenyang StarMall Wanda,,IN
